timestamps,AccelerationX,AccelerationY,AccelerationZ,AngularRateX,AngularRateY,AngularRateZ,ImuValid,AltitudeValid,Altitude,AltitudeAccuracy,Speed,SpeedAccuracy,SpeedValid,TimeValid,TimeConfirmed,Epoch,FenceValid,FenceCombined,Fence1,Fence2,Fence3,Fence4,PositionAccuracy,Latitude,Longitude,PositionValid,AttitudeValid,Roll,Pitch,Heading,RollAccuracy,PitchAccuracy,HeadingAccuracy,DistanceTrip,DistanceAccuracy,DistanceValid,DistanceTotal,FixType,Satellites
,m/s^2,m/s^2,m/s^2,deg/s,deg/s,deg/s,,,m,m,m/s,m/s,,,,sec,,,,,,,m,deg,deg,,,deg,deg,deg,deg,deg,deg,m,m,,km,,
2022-05-24 06:21:51.048350208+01:00,0.5,0.6508597528210677,10.125,0.25,-0.3017195056421353,5.344841483073594,1,1,79.40000000000055,3,0.8086958855098392,0.39395885509839,1,1,0,1653369703.997292,1,0,0,0,0,0,4,56.07039599999999,10.160309016048876,1,1,0.4000000000000057,0.0,83.30000000000001,0.4,0.4,0.7000000000000001,2,2,1,290,1,0
2022-05-24 06:21:51.048850176+01:00,0.5,0.6515314347125223,10.125,0.25,-0.30306286942504457,5.340811391724866,1,1,79.40000000000055,3,0.808874776386404,0.39398305798169,1,1,0,1653369703.997789,1,0,0,0,0,0,4,56.07039599999999,10.1603090254894,1,1,0.40004968944099933,0.000149068322981025,83.29806211180126,0.4,0.39990062111801267,0.7000000000000001,2,3,1,290,1,0
2022-05-24 06:21:51.049200128+01:00,0.5,0.6520016120365429,10.125,0.25,-0.30400322407308583,5.337990327780743,1,1,79.40000000000055,3,0.809,0.394,1,1,0,1653369703.9981368,1,0,0,0,0,0,4,56.07039599999999,10.160309032097768,1,1,0.4000844720496951,0.0002534161490682721,83.29670559006212,0.4,0.3998310559006212,0.7000000000000001,2,3,1,290,1,0
2022-05-24 06:21:51.049449984+01:00,0.5,0.6523374529822679,10.125,0.25,-0.30467490596453567,5.335975282106393,1,1,79.40000000000055,3,0.8091532843088528,0.3940084467852528,1,1,0,1653369703.9983852,1,0,0,0,0,0,4,56.07039599999999,10.16030903681803,1,1,0.40010931677019174,0.00032795031055825503,83.29573664596275,0.4,0.39978136645962786,0.7000000000000001,2,3,1,290,1,0
2022-05-24 06:21:51.122149888+01:00,0.5,0.75,10.125,0.25,-0.5,4.75,1,1,79.40000000000055,3,0.8537283613236603,0.39646477193679813,1,1,0,1653369704.0706336,1,0,0,0,0,0,4,56.07039599999999,10.160310409470322,1,1,0.40733416149068835,0.022002484472050134,83.01396770186336,0.4,0.3853316770186338,0.7000000000000001,2,3,1,290,1,0
2022-05-24 06:21:51.224100096+01:00,0.375,0.75,10.0,0.75,-0.5,4.0,1,1,79.40000000000055,3,0.9162377024744097,0.39990937096293344,1,1,0,1653369704.1719503,1,0,0,0,0,0,4,56.07039599999999,10.160312334393307,1,1,0.41746583850932123,0.05239751552795157,82.61883229813667,0.4,0.365068322981367,0.7000000000000001,2,3,1,290,1,0
2022-05-24 06:21:51.325149952+01:00,0.375,0.75,10.125,0.25,-1.0,3.0,1,1,79.40000000000055,3,0.9781952201132853,0.4033235615621584,1,1,0,1653369704.2723727,1,0,0,0,0,0,4,56.07039599999999,10.160314242323349,1,1,0.42750807453416545,0.08252422360248717,82.22718509316772,0.4,0.3449838509316773,0.7000000000000001,2,3,1,290,1,0
2022-05-24 06:21:51.427150080+01:00,0.375,0.625,10.0,0.75,-0.5,2.5,1,1,79.40000000000055,3,1.0407352181258065,0.40676984994534426,1,1,0,1653369704.3737392,1,0,0,0,0,0,4,56.07039599999999,10.160316168190388,1,1,0.43764472049689784,0.11293416149068723,81.83185590062114,0.4,0.3247105590062114,0.7000000000000001,2,3,1,290,1,0
2022-05-24 06:21:51.529149952+01:00,0.375,0.75,10.125,0.5,-0.75,2.0,1,1,79.40000000000055,3,1.103275216138328,0.4102161383285302,1,1,0,1653369704.4751055,1,0,0,0,0,0,4,56.07039599999999,10.160318094057427,1,1,0.44778136645963024,0.1433440993788873,81.43652670807454,0.4,0.3044372670807455,0.7000000000000001,2,3,1,290,1,0
2022-05-24 06:21:51.627150080+01:00,0.375,0.875,10.125,0.5,-0.75,1.25,1,1,79.40000000000055,3,1.1633626652091809,0.4135272781476696,1,1,0,1653369704.572497,1,0,0,0,0,0,4,56.07039599999999,10.160319944400268,1,1,0.4575204968944122,0.17256149068323598,81.05670062111803,0.4,0.28495900621118037,0.7000000000000001,2,3,1,290,1,0
2022-05-24 06:21:51.733149952+01:00,0.375,0.75,10.0,0.5,-0.75,0.25,1,1,79.40000000000055,3,1.2283552121633705,0.4171087150949021,1,1,0,1653369704.6778386,1,0,0,0,0,0,4,56.07039599999999,10.160321945791503,1,1,0.4680546583850951,0.20416397515528745,80.64586832298137,0.4,0.26389068322981357,0.7000000000000001,2,3,1,290,1,0
2022-05-24 06:21:51.834150144+01:00,0.375,0.75,10.0,0.75,-0.75,-0.25,1,1,79.40000000000055,3,1.2902820729404743,0.4205212163370764,1,1,0,1653369704.778211,1,0,0,0,0,0,4,56.07039599999999,10.160323852777493,1,1,0.4780919254658398,0.2342757763975244,80.25441490683231,0.4,0.243816149068323,0.7000000000000001,2,3,1,290,1,0
2022-05-24 06:21:51.941149952+01:00,0.375,0.875,10.0,0.5,-0.5,-0.75,1,1,79.40000000000055,3,1.3558877571300791,0.4241364404253204,1,1,0,1653369704.8845465,1,0,0,0,0,0,4,56.07039599999999,10.160325873049779,1,1,0.4887254658385099,0.2661763975155379,79.83970683229815,0.4,0.2225490683229815,0.7000000000000001,2,3,1,290,1,0
2022-05-24 06:21:52.044199936+01:00,0.125,0.625,10.25,0.5,-0.25,-1.25,1,1,79.40000000000055,3,1.419071549239788,0.4276182053065685,1,1,0,1653369704.9869566,1,0,0,0,0,0,4,56.07039599999999,10.16032781874192,1,1,0.4989664596273292,0.29689937888199863,79.44030807453417,0.4,0.20206708074534177,0.7000000000000001,2,3,1,290,1,0
2022-05-24 06:21:52.052900096+01:00,0.07822580645160729,0.6366935483870981,10.214919354838706,0.5233870967741964,-0.2032258064516073,-1.2032258064516073,1,1,79.40000000000055,3,1.4244058431879154,0.42791215343336975,1,1,0,1653369704.9956026,1,0,0,0,0,0,4,56.07039599999999,10.160327983007049,1,1,0.49983105590062116,0.29949316770187484,79.40658881987578,0.4,0.2003378881987577,0.7000000000000001,2,3,1,290,1,0
2022-05-24 06:21:52.053299968+01:00,0.07607526881720371,0.6372311827956991,10.213306451612903,0.5244623655913981,-0.20107526881720372,-1.2010752688172037,1,1,79.40000000000055,3,1.4246510980820815,0.42792566828977435,1,1,0,1653369704.996,1,0,0,0,0,0,4,56.07039599999999,10.160327990559468,1,1,0.4998708074534161,0.29961242236025964,79.40503850931678,0.4,0.20025838509316782,0.7000000000000001,2,3,1,290,1,0
2022-05-24 06:21:52.053800192+01:00,0.07338709677418012,0.637903225806455,10.211290322580636,0.52580645161291,-0.19838709677418012,-1.19838709677418,1,1,79.40000000000055,3,1.4249576666997914,0.42794256186028024,1,1,0,1653369704.9965053,1,0,0,0,0,0,4,56.07039599999999,10.160327999999993,1,1,0.49992049689441015,0.29976149068324176,79.40310062111801,0.4,0.20015900621117977,0.7000000000000001,2,3,1,290,1,0
